Token,Train_Count,Valid_Count,Total_Count
gatherered,1,0,1
gatherers,10,0,10
gathering,3053,38,3091
gatherings,6,0,6
gathers,35,0,35
gato,14,0,14
gator,43,0,43
gator's,4,0,4
gators,1,0,1
gaty,14,0,14
gauge,10,1,11
gauges,9,0,9
gaurs,1,0,1
gauze,1,0,1
gave,369490,3776,373266
gavejohn,1,0,1
gavel,23,1,24
gavels,2,0,2
gavetimmy,1,0,1
gavin,60,0,60
gavin's,8,0,8
gawk,1,0,1
gawked,4,0,4
gawking,2,0,2
gawrble,3,0,3
gay,1,0,1
gaz,2,0,2
gaze,3254,37,3291
gazebo,20,0,20
gazed,5599,51,5650
gazelle,49,1,50
gazelles,1,0,1
gazes,101,3,104
gazillion,1,0,1
gazing,1137,15,1152
ge,1,0,1
gear,11336,125,11461
gear's,9,0,9
gearbox,3,0,3
geared,2,0,2
gearing,2,0,2
gearmaster,1,0,1
gearo,11,0,11
gears,2029,7,2036
gecko,26,0,26
geckos,2,0,2
gee,17,0,17
geese,1509,17,1526
geesey,10,0,10
geeta,16,0,16
geeta's,2,0,2
geez,1,0,1
geh,1,0,1
geko,5,0,5
geko's,1,0,1
gel,49,0,49
gelatin,9,0,9
gelatine,1,0,1
gelato,3,0,3
gella,6,0,6
gem,17203,164,17367
gem's,26,0,26
gema,6,0,6
gema's,1,0,1
gemma,468,0,468
gemma's,25,0,25
gemmy,7,0,7
gemologist,1,0,1
gems,2262,11,2273
gemstone,80,0,80
gemstones,26,2,28
gender,5,0,5
gene,31,1,32
gene's,1,0,1
general,35,1,36
generally,11,0,11
generals,8,0,8
generate,1,0,1
generated,1,0,1
generation,53,0,53
generations,101,3,104
generator,19,2,21
generic,1,0,1
generosity,725,9,734
generous,25721,233,25954
generous's,2,0,2
generousity,1,0,1
generously,54,2,56
generousness,2,0,2
genes,13,0,13
genetically,1,0,1
genevieve,3,0,3
genie,1928,10,1938
genie's,9,0,9
genies,3,0,3
genius,50,1,51
genna,30,0,30
gennie,13,0,13
gennie's,2,0,2
genny,51,0,51
genny's,7,0,7
geno,6,0,6
genre,1,0,1
gent,2,0,2
genteman,1,0,1
gentile,4,0,4
gentle,50646,498,51144
gentled,1,0,1
gentleman,164,0,164
gentleman's,1,0,1
gentlemen,131,3,134
gentleness,81,0,81
gentler,85,1,86
gentlest,16,1,17
gentley,1,0,1
gently,30705,293,30998
gents,1,0,1
genuine,25,0,25
genuinely,5,0,5
geo,4,0,4
geode,32,0,32
geodes,1,0,1
geoff,13,0,13
geoffrey,30,0,30
geography,9,0,9
geologist,17,0,17
geometry,4,0,4
geordie,4,0,4
georg,1,0,1
george,8871,82,8953
george's,322,3,325
georges,1,0,1
georgia,82,0,82
georgia's,2,0,2
georgie,162,0,162
georgie's,7,0,7
georgina,52,0,52
georgina's,1,0,1
ger,1,0,1
gerald,95,0,95
gerald's,5,0,5
geraldine,4,0,4
geraldo,8,0,8
geranium,2,0,2
gerard,7,0,7
gerbil,3,0,3
gerbils,2,1,3
germ,141,2,143
german,10,0,10
germanium,1,0,1
germany,10,0,10
germs,935,10,945
germy,21,1,22
geroge,2,0,2
geron,4,0,4
geronimo,1,0,1
gerri,1,0,1
gerry,1018,4,1022
gerry's,52,0,52
gershwin,1,0,1
gert,31,0,31
gert's,1,0,1
gertie,341,0,341
gertie's,9,0,9
gertrude,83,0,83
gertrude's,1,0,1
gerty,15,0,15
gerty's,1,0,1
gesticulating,1,0,1
gesture,747,6,753
gestured,112,3,115
gestures,236,2,238
gesturing,17,0,17
gesundheit,17,1,18
get,475814,4955,480769
getaway,6,0,6
getaways,4,0,4
gets,19104,165,19269
getter,2,0,2
gettin,3,0,3
getting,56117,528,56645
gettingsleepy,1,0,1
gettit,2,0,2
gettng,1,0,1
gettysburg,1,0,1
geyser,19,0,19
geysers,1,0,1
gfrom,1,0,1
ghost,16516,178,16694
ghost's,161,3,164
ghosti,3,0,3
ghostly,31,0,31
ghosts,936,17,953
ghosty,7,0,7
gi,3,0,3
gia,364,0,364
gia's,19,0,19
giana,11,0,11
gianna,8,0,8
gianna's,1,0,1
giant,36431,388,36819
giant's,825,8,833
giantess,1,0,1
giantplunge,1,0,1
giants,360,7,367
gibber,6,0,6
gibbering,1,0,1
gibberish,3,0,3
gibbs,4,0,4
gibby,10,0,10
gibs,1,0,1
giddily,8,0,8
giddy,169,7,176
giddyup,3,0,3
gideon,3,0,3
gie,1,0,1
gif,1,0,1
giffy,5,0,5
giffy's,1,0,1
gift,57095,644,57739
gift's,3,0,3
gifted,16602,150,16752
giftedness,21,0,21
gifting,12,0,12
gifts,6190,61,6251
giftshop,1,0,1
gig,12,0,12
giga,17,0,17
gigantic,113,1,114
giggle,8459,80,8539
giggle's,2,0,2
giggled,12696,147,12843
giggleed,1,0,1
giggleing,7,0,7
giggler,1,0,1
giggles,1463,11,1474
gigglesome,1,0,1
giggling,2231,23,2254
gigglingly,1,0,1
giggly,37,0,37
gigi,7796,92,7888
gigi's,266,2,268
gigs,1,0,1
gil,46,0,46
gil's,2,0,2
gilbert,55,0,55
gilbert's,1,0,1
gilda,64,0,64
gilda's,1,0,1
gilded,1,0,1
gile,2,0,2
giles,7,0,7
gill,663,7,670
gill's,10,0,10
gillian,12,0,12
gills,77,0,77
gilly,730,2,732
gilly's,16,0,16
gimme,17,0,17
gin,12,0,12
gina,2287,35,2322
gina's,106,2,108
ginger,566,1,567
ginger's,15,0,15
gingerbread,54,0,54
gingerly,84,1,85
gingham,1,0,1
gingy,6,0,6
gini,12,0,12
ginkgo,1,0,1
ginnie,23,4,27
ginny,200,8,208
ginny's,8,0,8
gino,71,0,71
gino's,3,0,3
gio,35,0,35
gio's,2,0,2
giona,7,0,7
gip,1,0,1
gir,5,0,5
giraff,5,0,5
giraffe,10834,122,10956
giraffe's,239,1,240
giraffes,3463,33,3496
giraffle,1,0,1
girder,2,0,2
gireffe,1,0,1
giri,6,0,6
girl,1187613,12278,1199891
girl's,14339,148,14487
girlasked,1,0,1
girlfriend,19,0,19
girlie,1,0,1
girls,4575,52,4627
girly,128,2,130
giselle,6,0,6
giuliana,6,0,6
give,238933,2453,241386
giveaway,2,0,2
given,7677,62,7739
giver,47,2,49
givers,1,0,1
gives,31461,302,31763
giving,16791,174,16965
gizmo,162,0,162
gizmo's,10,0,10
gizmos,1,0,1
gizzi,5,0,5
gk,2,0,2
glabble,1,0,1
glace,1,0,1
glacier,17,0,17
glaciers,3,0,3
glad,99422,982,100404
glad's,1,0,1
gladdened,1,0,1
gladder,11,0,11
gladdest,1,0,1
glade,27,0,27
gladfully,1,0,1
gladly,368,4,372
gladness,13,0,13
gladwin,5,0,5
gladwin's,1,0,1
gladys,8,0,8
glamor,1,0,1
glamorous,8,0,8
glance,107,2,109
glanced,431,8,439
glances,34,1,35
glancing,54,0,54
glancingly,1,0,1
gland,1,0,1
glare,45,0,45
glared,560,11,571
glares,60,0,60
glaring,53,0,53
glaringly,1,0,1
glass,24162,281,24443
glasses,2318,31,2349
glassful,1,0,1
glassfuls,1,0,1
glassy,12,0,12
glaze,5,0,5
glazed,4,0,4
gle,2,0,2
gleam,52,3,55
gleamed,66,0,66
gleaming,193,2,195
glean,1,0,1
gleb,5,0,5
gleb's,1,0,1
glee,1205,8,1213
gleeful,23,0,23
gleefully,163,0,163
glen,36,0,36
glenda,54,0,54
glenda's,2,0,2
glenn,8,0,8
glenny,8,0,8
glib,3,0,3
glide,234,1,235
glided,500,4,504
glider,23,0,23
glides,15,1,16
glidey,6,0,6
gliding,253,2,255
glim,11,0,11
glim's,1,0,1
glimering,2,0,2
glimmer,260,2,262
glimmer's,2,0,2
glimmered,163,1,164
glimmering,640,5,645
glimmers,6,0,6
glimmery,2,0,2
glimpse,205,1,206
glimpsed,15,0,15
glimpses,13,0,13
glimpsing,1,0,1
glimse,1,0,1
glinda,17,0,17
glinda's,1,0,1
glint,109,1,110
glinted,82,2,84
glinting,198,3,201
glip,6,0,6
glisten,40,0,40
glistened,212,4,216
glistening,373,5,378
glistens,2,0,2
glisterred,1,0,1
glitch,2,0,2
gliter,1,0,1
glitery,1,0,1
glitter,2071,27,2098
glitter's,3,0,3
glitterball,1,0,1
glitterbell,5,0,5
glitterd,1,0,1
glittered,463,6,469
glittering,682,6,688
glitters,43,0,43
glittery,423,4,427
glitzy,6,0,6
glo,5,0,5
gloat,4,0,4
gloated,2,0,2
gloats,1,0,1
glob,3,0,3
global,2,0,2
globby,1,0,1
globe,474,1,475
globe's,1,0,1
globes,19,0,19
glockenspiel,1,0,1
gloom,126,2,128
gloomier,39,1,40
gloomiest,41,1,42
gloomily,3,0,3
gloominess,55,0,55
gloomtown,1,0,1
gloomy,21319,198,21517
glooomy,1,0,1
gloop,19,0,19
glooped,1,0,1
gloopy,11,0,11
glop,1,0,1
gloppy,1,0,1
gloria,208,0,208
gloria's,7,0,7
gloried,1,0,1
glorifying,1,0,1
glorious,110,0,110
glory,156,2,158
gloss,34,0,34
glosses,1,0,1
glossy,106,1,107
glove,16401,135,16536
glove's,40,0,40
gloved,10,0,10
gloveless,1,0,1
glover,1,0,1
gloves,5784,53,5837
glovey,30,0,30
glovy,6,0,6
glow,23112,217,23329
glow's,16,0,16
glowball,3,0,3
glowbug,31,0,31
glowed,3998,36,4034
glowered,3,0,3
glowering,2,0,2
glowiest,1,0,1
glowing,13370,95,13465
glows,522,9,531
glowworm,2,0,2
glowworms,6,0,6
glowy,56,0,56
glowy's,1,0,1
glub,15,0,15
glub's,1,0,1
glue,25318,299,25617
glued,1571,16,1587
glueing,8,0,8
glues,203,4,207
gluey,21,0,21
glug,25,3,28
gluing,57,1,58
glum,34,0,34
glumly,3,0,3
gluten,1,0,1
glynn,17,0,17
glynn's,1,0,1
gma,1,0,1
gmouse,1,0,1
gnarled,17,1,18
gnarliest,1,0,1
gnarly,11,0,11
gnashed,2,0,2
gnashing,1,0,1
gnat,3,0,3
gnaw,20,1,21
gnawed,6,0,6
gnawing,14,0,14
gnaws,4,0,4
gninrom,1,0,1
gniod,1,0,1
gnocchi,1,0,1
gnome,182,0,182
gnome's,4,0,4
gnomes,15,0,15
gnomie,2,0,2
go,958860,9768,968628
go's,7,0,7
goading,1,0,1
goal,10034,97,10131
goalie,225,12,237
goalie's,3,1,4
goalkeeper,6,1,7
goalkeeper's,1,0,1
goalpost,2,0,2
goalposts,1,0,1
goals,3132,42,3174
goat,21402,308,21710
goat's,370,8,378
goater,10,0,10
goatland,1,0,1
goats,993,3,996
gobble,301,1,302
gobbled,992,17,1009
gobbles,8,0,8
gobbling,27,0,27
goblin,198,0,198
goblin's,2,0,2
goblins,18,0,18
god,5636,86,5722
god's,157,4,161
goddess,7,0,7
goddesses,5,0,5
godfather,13,0,13
godliness,6,0,6
godly,1,0,1
godmother,261,7,268
godmother's,3,0,3
godmothers,3,0,3
godparent,3,0,3
gods,104,3,107
godsend,1,0,1
goed,1,0,1
goer,6,0,6
goers,43,0,43
goes,28760,274,29034
gog,14,0,14
goggles,461,4,465
gogh,1,0,1
gogi,3,0,3
gogo,3319,34,3353
gogo's,113,2,115
gogos,1,0,1
goin,19,0,19
going,158195,1551,159746
goings,3,0,3
goinng,1,0,1
goji,2,0,2
gola,4,0,4
gold,21139,220,21359
gold's,4,0,4
golda,8,0,8
golda's,2,0,2
golden,5509,38,5547
goldenfish,8,0,8
goldfinch,8,0,8
goldfinches,1,0,1
goldfish,95,3,98
goldfish's,1,0,1
goldie,299,0,299
goldie's,8,0,8
goldilocks,28,0,28
goldmine,5,0,5
golds,2,0,2
goldy,107,6,113
goldy's,2,0,2
golf,13474,132,13606
golfball,1,0,1
golfed,1,0,1
golfer,128,0,128
golfers,50,0,50
golfing,38,0,38
golfs,1,0,1
golfy,3,0,3
goli,9,0,9
goliath,8,0,8
golly,35,0,35
gomez,13,0,13
gomez's,1,0,1
gon,1,0,1
gone,105352,1090,106442
goner,2,0,2
gong,6,0,6
gonig,1,0,1
gonna,1161,10,1171
goo,543,11,554
goo's,1,0,1
goober,1,0,1
good,724521,7275,731796
goodberries,1,0,1
goodboy,7,0,7
goodby,2,0,2
goodbye,106324,1105,107429
goodbye's,5,0,5
goodbyes,833,11,844
goodbyeto,1,0,1
gooder,2,0,2
goodie,10,0,10
goodies,573,4,577
goodness,524,7,531
goodnight,4675,37,4712
goodnight's,2,0,2
goodnights,5,0,5
goodplace,1,0,1
goodriendship,1,0,1
goods,248,1,249
goodwill,11,0,11
goody,17,0,17
gooey,526,6,532
gooey's,1,0,1
goof,2,0,2
goofball,1,0,1
goofed,9,0,9
goofily,1,0,1
goofing,8,0,8
goofy,38,1,39
googie,4,0,4
googles,1,0,1
googling,1,0,1
googly,32,0,32
googly's,1,0,1
googol,2,0,2
gooing,1,0,1
gooooood,1,0,1
goop,9,0,9
goopy,1,0,1
goose,19748,234,19982
goose's,193,1,194
gooseberry,6,0,6
goosebump,1,0,1
goosebumps,5,0,5
goosey,22,0,22
goosy,4,0,4
gopal,4,0,4
gopher,45,4,49
gopher's,1,0,1
gophers,4,0,4
gor,4,0,4
gordan,5,0,5
gordian,1,0,1
gordon,70,0,70
gordon's,4,0,4
gordons,1,0,1
gordy,20,0,20
gore,2,0,2
gored,3,0,3
gorge,4,0,4
gorged,2,0,2
gorgeous,296,3,299
gorgeously,1,0,1
gorgeousness,1,0,1
gorging,2,0,2
gorgon,6,0,6
gorilla,12729,171,12900
gorilla's,225,4,229
gorillas,428,0,428
gork,8,0,8
gorlim,7,0,7
goro,30,0,30
gorp,6,0,6
gorp's,1,0,1
gort,5,0,5
gosh,50,0,50
gosh's,1,0,1
gosling,15,0,15
goslings,7,0,7
gossamer,2,0,2
gosse,1,0,1
gossip,10,0,10
gossiped,1,0,1
gossiping,8,0,8
gossy,3,0,3
got,522460,5245,527705
gotcha,152,3,155
gott,1,0,1
gotta,32,0,32
gotten,2866,25,2891
goulash,4,0,4
gourd,18,0,18
government,25,0,25
government's,1,0,1
gown,129,0,129
gowns,13,0,13
goya,3,0,3
gps,2,0,2
gr,4,0,4
gra,1,0,1
graa,7,0,7
graaaaab,1,0,1
grab,27464,304,27768
grabbed,84349,889,85238
grabber,3,0,3
grabbing,1899,12,1911
grabbled,1,0,1
grabby,16,0,16
grabed,14,1,15
grabs,9225,99,9324
grace,8094,86,8180
grace's,342,2,344
graced,4,0,4
gracefu,1,0,1
graceful,16172,134,16306
graceful's,11,0,11
gracefull,4,0,4
gracefullness,1,0,1
gracefully,1300,17,1317
gracefulness,65,1,66
gracel,1,0,1
gracel's,1,0,1
graces,4,0,4
graces's,1,0,1
graceul,5,0,5
gracias,11,0,11
gracie,746,16,762
gracie's,39,1,40
gracing,3,0,3
gracious,41,1,42
graciously,33,1,34
gracy,48,0,48
gracy's,2,0,2
grade,143,0,143
graded,4,0,4
grader,3,0,3
graders,1,0,1
grades,101,0,101
grading,2,0,2
gradpa,1,0,1
gradually,531,4,535
graduated,24,0,24
graduates,1,0,1
graduating,3,0,3
graduation,5,0,5
grady,43,0,43
grady's,1,0,1
grae,7,0,7
grae's,1,0,1
graeme,9,0,9
graffiti,15,0,15
graham,66,2,68
graham's,3,0,3
grain,342,2,344
grains,259,2,261
grainy,6,0,6
gram,3,0,3
grama,10,0,10
gramma,26,0,26
grammar,3,0,3
grammarly,1,0,1
grammy,24,0,24
grammy's,1,0,1
grampa,9,0,9
grampa's,1,0,1
gramps,82,6,88
grampy,18,0,18
grams,41,0,41
gran,72,0,72
gran's,8,0,8
grand,1356,12,1368
grand's,1,0,1
granda,2,0,2
grandad,328,0,328
grandad's,17,1,18
grandaddy,1,0,1
grandaddy's,1,0,1
grandama,2,0,2
grandamma,1,0,1
grandamother,1,0,1
grandaughter,9,0,9
grandaughter's,1,0,1
grandaughters,1,0,1
grandbabies,5,0,5
grandbaby,56,0,56
grandbaby's,3,0,3
grandbee,3,0,3
grandchild,968,0,968
grandchild's,29,0,29
grandchildren,298,4,302
grandchildren's,1,0,1
grandchilds,1,0,1
granddad,138,6,144
granddad's,12,0,12
granddaddy,3,0,3
granddaughter,637,5,642
granddaughter's,23,0,23
granddaughters,12,0,12
granddaugther,1,0,1
grande,1,0,1
grander,10,0,10
grandest,17,0,17
grandeur,20,0,20
grandfather,885,19,904
grandfather's,91,1,92
grandfathers,2,0,2
grandin,3,0,3
grandind,1,0,1
grandiose,2,0,2
grandiosity,1,0,1
grandkid,25,0,25
grandkid's,1,0,1
grandkids,269,2,271
grandly,2,0,2
grandma,91277,760,92037
grandma's,12839,130,12969
grandmama,11,0,11
grandmamma,13,0,13
grandmas,67,0,67
grandmas's,1,0,1
grandmaster,1,0,1
grandmaw,1,0,1
grandmom,4,0,4
grandmommy,8,0,8
grandmother,2892,26,2918
grandmother's,307,2,309
grandmotherly,3,0,3
grandmothers,5,0,5
grandmouse,1,0,1
grandness,4,1,5
grandpa,23724,240,23964
grandpa's,1929,27,1956
grandpap,2,0,2
grandpapa,24,0,24
grandpapa's,1,0,1
grandparent,89,0,89
grandparent's,131,3,134
grandparents,1044,6,1050
grandpas,11,0,11
grandson,1000,1,1001
grandson's,36,0,36
grandsons,6,0,6
grandy,13,0,13
granite,5,0,5
granma,16,0,16
granny,1739,14,1753
granny's,113,3,116
granola,45,0,45
granpa,14,0,14
grant,5116,67,5183
grant's,2,0,2
granted,3175,37,3212
granter,1,0,1
granting,52,1,53
grants,21,1,22
granulated,1,0,1
grape,9613,124,9737
grape's,17,0,17
grapefruit,33,0,33
grapefruits,6,0,6
grapes,13046,155,13201
grapest,1,0,1
grapevine,45,0,45
grapevines,3,0,3
grapey,25,0,25
graph,5,0,5
graphs,14,0,14
grapie,7,0,7
grappled,1,0,1
grapy,21,0,21
gras,1,0,1
grasp,133,0,133
grasped,145,1,146
grasping,10,0,10
grass,121866,1220,123086
grass's,1,0,1
grasses,79,1,80
grasshopper,681,13,694
grasshopper's,5,0,5
grasshoppers,20,0,20
grassland,17,0,17
grasslands,30,0,30
grassless,1,0,1
grassty,1,0,1
grassy,1201,10,1211
grate,56,0,56
grated,35,1,36
gratefful,1,0,1
grateful,33723,355,34078
grateful's,1,0,1
gratefull,1,0,1
gratefully,438,2,440
gratefulness,35,0,35
gratefulto,3,0,3
gratefuly,1,0,1
grater,43,0,43
graters,1,0,1
grates,14,0,14
gratification,4,0,4
gratified,3,0,3
gratifyingly,1,0,1
grating,2,0,2
gratitude,758,9,767
grave,133,0,133
gravedigger,1,0,1
gravel,31,0,31
gravelly,4,0,4
gravely,1,0,1
graves,4,0,4
gravestone,1,0,1
graveyard,32,0,32
gravitational,1,0,1
gravity,68,1,69
gravy,36,0,36
gray,42199,439,42638
gray's,33,0,33
graybeard,4,0,4
grayer,7,0,7
grayest,4,0,4
grayness,3,0,3
grays,1,0,1
grayson,5,0,5
graze,86,0,86
grazed,52,0,52
grazes,0,1,1
grazing,179,2,181
gre,1,0,1
grease,47,3,50
greased,8,0,8
greases,2,0,2
greasy,39,0,39
great,222613,2139,224752
greater,279,2,281
greatest,381,3,384
greatful,5,0,5
greatly,76,1,77
greatness,52,0,52
greattime,1,0,1
greece,13,0,13
greed,265,5,270
greedier,3,0,3
greedily,38,0,38
greediness,23,0,23
greedly,1,0,1
greedo,3,0,3
greedy,8063,76,8139
greedy's,1,0,1
greek,8,0,8
greeks,4,0,4
greem,1,0,1
green,176886,1728,178614
green's,95,0,95
greenbird,2,0,2
greene,16,0,16
greener,156,0,156
greenery,18,0,18
greenest,96,0,96
greenfield,1,0,1
greenfields,1,0,1
greenhouse,9,0,9
greenie,102,0,102
greenie's,1,0,1
greenish,7,0,7
greenness,1,0,1
greens,176,3,179
greeny,540,1,541
greeny's,2,0,2
greet,652,12,664
greeted,1169,10,1179
greeting,182,2,184
greetings,198,3,201
greets,18,0,18
greg,390,0,390
greg's,20,0,20
gregg,22,0,22
gregg's,1,0,1
greggy,6,0,6
gregor,5,0,5
gregory,37,0,37
gregory's,3,0,3
greigene,4,0,4
gremlin,6,0,6
grenade,16,0,16
grenades,2,0,2
grendel,7,0,7
greta,326,0,326
greta's,15,0,15
gretchen,32,0,32
gretchin,9,0,9
gretel,46,0,46
gretel's,3,0,3
gretta,34,0,34
gretta's,1,0,1
grety,10,0,10
grety's,1,0,1
grew,46751,463,47214
grewled,1,0,1
grey,3870,37,3907
grey's,1,0,1
greyed,1,0,1
greyer,1,0,1
greyhound,2,0,2
greyish,8,0,8
greyly,4,0,4
greyness,1,0,1
greyson,11,0,11
gribble,5,0,5
grid,22,0,22
griddle,8,0,8
gridley,8,0,8
grief,39,0,39
grieve,1,0,1
grieved,3,0,3
grieves,1,0,1
grieving,6,0,6
griffin,7,0,7
griffin's,1,0,1
grill,12269,99,12368
grill's,10,0,10
grilled,123,1,124
grilling,77,4,81
grills,98,0,98
grilly,60,0,60
grilly's,1,0,1
grim,8,0,8
grimace,4,0,4
grimaced,14,0,14
grimacing,1,0,1
grime,84,2,86
grimly,1,0,1
grimmer,2,0,2
grimy,5,0,5
grin,1231,7,1238
grind,54,1,55
grinded,1,0,1
grinder,17,0,17
grinding,35,0,35
grinds,16,0,16
grinned,3623,42,3665
grinning,240,2,242
grinnning,1,0,1
grins,71,1,72
grintop,1,0,1
grip,1456,20,1476
gripped,69,0,69
gripping,28,0,28
grippingly,1,0,1
grippy,1,0,1
grips,9,0,9
grit,4,0,4
gritched,1,0,1
grits,1,0,1
gritted,35,0,35
grittiness,2,0,2
gritting,2,0,2
gritty,12,0,12
grizz,18,0,18
grizzled,2,0,2
grizzly,218,3,221
grizzly's,1,0,1
groan,155,2,157
groaned,600,12,612
groaning,43,0,43
groans,46,0,46
grocer,50,0,50
grocer's,3,0,3
groceries,1399,14,1413
grocery,6389,54,6443
grog,2,0,2
groggily,7,0,7
groggy,9,0,9
grom,10,0,10
grom's,1,0,1
groom,530,4,534
groom's,2,0,2
groomed,37,0,37
groomer,9,0,9
grooming,20,1,21
grooms,1,0,1
groon,4,0,4
groove,4,0,4
grooved,6,0,6
grooves,23,0,23
groovey,15,0,15
groovey's,4,0,4
groovin,1,0,1
grooving,7,0,7
groovy,1,0,1
grosbeak,1,0,1
gross,1489,23,1512
grossed,34,0,34
grossest,1,0,1
grossness,1,0,1
grotto,4,0,4
grouch,11,0,11
grouchiest,1,0,1
grouchy,87,0,87
groud,1,0,1
ground,248717,2560,251277
grounded,243,3,246
groundhog,48,0,48
grounding,1,0,1
grounds,173,1,174
groundskeeper,12,1,13
groundskeeper's,1,0,1
groundwork,2,0,2
group,22095,210,22305
group's,23,0,23
grouped,12,0,12
grouping,5,0,5
groups,1861,24,1885
grouse,5,0,5
grove,49,0,49
grover,17,0,17
groves,1,0,1
grow,76263,711,76974
growed,2,0,2
grower,20,0,20
growers,2,0,2
growin,1,0,1
growing,10979,113,11092
growl,2803,25,2828
growl's,2,0,2
growled,6545,55,6600
growler,2,0,2
growlet,1,0,1
growling,2265,24,2289
growls,1899,22,1921
growly,123,0,123
growly's,2,0,2
grown,14806,165,14971
growned,1,0,1
growner,1,0,1
growning,1,0,1
grownup,167,0,167
grownup's,3,0,3
grownups,201,1,202
grows,1873,22,1895
growth,112,1,113
growthage,1,0,1
growths,2,0,2
growy,3,0,3
grr,76,0,76
grrr,154,0,154
grrreat,4,0,4
grrrr,4,0,4
grrrrr,3,0,3
grrrrrr,1,0,1
grrrrrrr,1,0,1
grubby,33,0,33
grubs,21,0,21
grudely,1,0,1
grudge,5,0,5
grudges,7,0,7
grudging,1,0,1
grudgingly,34,1,35
grueling,1,0,1
gruelling,1,0,1
gruesome,3,0,3
gruff,442,0,442
gruff's,3,0,3
gruffalo,8,0,8
gruffely,1,0,1
gruffly,39,0,39
gruffy,6,0,6
gruffy's,1,0,1
grum,5,0,5
grumble,262,1,263
grumbled,578,8,586
grumbles,42,0,42
grumblies,2,0,2
grumbling,225,4,229
grumblings,1,0,1
grumbly,45,0,45
grumbly's,1,0,1
grumbrella,2,0,2
grumby,10,0,10
grump,464,0,464
grump's,20,0,20
grumped,7,0,7
grumph,1,0,1
grumpier,89,0,89
grumpiest,30,0,30
grumpily,77,0,77
grumpiness,160,1,161
grumping,1,0,1
grumpled,1,0,1
grumpo,6,0,6
grumps,26,0,26
grumpy,38550,434,38984
grumpy's,37,0,37
grumpylump,1,0,1
grumpyness,1,0,1
grungy,2,0,2
grunt,72,0,72
grunted,157,2,159
grunting,30,0,30
grunts,82,1,83
grunty,1,0,1
gto,1,0,1
guacamole,123,1,124
guarantee,21,1,22
guaranteed,5,0,5
guard,12760,157,12917
guard's,136,1,137
guarded,311,1,312
guardhouse,1,0,1
guardian,526,13,539
guardian's,11,0,11
guardians,28,0,28
guarding,728,8,736
guardrail,1,0,1
guards,588,9,597
guava,7,0,7
guddu,4,0,4
guddu's,3,0,3
gudgie,5,0,5
guees,1,0,1
guesed,2,0,2
guess,18016,175,18191
guessed,5216,44,5260
guesser,18,0,18
guessers,4,0,4
guesses,494,8,502
guessing,2111,12,2123
guesswork,1,0,1
guest,1054,15,1069
guest's,4,0,4
guests,1524,21,1545
guffawed,1,1,2
guffaws,1,0,1
guggy,5,0,5
gui,5,0,5
gui's,1,0,1
guidance,244,2,246
guide,1202,17,1219
guide's,4,0,4
guided,375,8,383
guidepost,1,0,1
guides,54,0,54
guiding,151,2,153
guilt,269,6,275
guiltier,8,0,8
guiltily,24,0,24
guilty,17393,159,17552
guilty's,1,0,1
guinea,82,0,82
guitar,20625,226,20851
guitar's,17,0,17
guitarist,21,1,22
guitarists,2,0,2
guitars,480,3,483
gul,1,0,1
guli,5,0,5
gull,6,0,6
gullible,6,0,6
gulliver,3,0,3
gulls,12,0,12
gully,1,0,1
gulp,243,10,253
gulped,378,5,383
gulping,9,0,9
gulps,24,1,25
gum,17937,168,18105
gum's,9,0,9
gumball,100,2,102
gumballs,12,0,12
gumbob,9,0,9
gumboots,3,0,3
gumdrop,12,0,12
gumdrops,12,0,12
gummi,4,0,4
gummies,23,1,24
gummo,1,0,1
gummy,298,0,298
gumnuts,1,0,1
gumpy,9,0,9
gums,80,0,80
gun,23553,259,23812
gun's,11,0,11
gunk,7,0,7
gunnar,10,0,10
gunned,1,0,1
gunning,1,0,1
gunny,27,0,27
gunpoint,1,0,1
gunpowder,3,0,3
guns,2837,27,2864
gunshot,18,2,20
gunshots,4,0,4
gunsmith,1,0,1
gunther,6,0,6
guppies,3,0,3
guppy,194,0,194
guppy's,7,0,7
gupta,5,0,5
gupta's,1,0,1
gurdy,2,0,2
gurgle,40,0,40
gurgled,24,0,24
gurgles,6,0,6
gurgling,45,0,45
guri,6,0,6
gurpreet,6,0,6
gurpreet's,1,0,1
gurt,5,0,5
guru,16,0,16
gus,895,0,895
gus's,8,0,8
gush,21,0,21
gushed,22,0,22
gushes,2,0,2
gushing,27,1,28
gussy,6,0,6
gussy's,1,0,1
gust,3855,45,3900
gusta,1,0,1
guster,8,0,8
gustier,1,0,1
gustily,1,0,1
gusto,28,0,28
gusts,36,1,37
gusty,4,0,4
gut,86,2,88
guts,11,0,11
gutted,2,0,2
gutter,28,0,28
gutters,1,0,1
guttural,1,0,1
guy,1510,12,1522
guy's,26,0,26
guys,2470,29,2499
guzzle,4,0,4
guzzled,3,0,3
guzzling,2,0,2
gwad,2,0,2
gwandma,1,0,1
gwanging,1,0,1
gwen,378,7,385
gwen's,26,0,26
gwendolyn,21,0,21
gwinny,9,0,9
gwove,3,0,3
gwoves,4,0,4
gy,1,0,1
gyan,1,0,1
gym,10869,161,11030
gym's,21,0,21
gymnasium,1,0,1
gymnast,11,0,11
gymnastic,2,0,2
gymnastics,29,0,29
gyms,6,0,6
h,107,1,108
ha,10458,127,10585
haaah,1,0,1
habanero,1,0,1
habiba,8,0,8
habit,379,5,384
habitable,1,0,1
habitat,51,1,52
habitats,55,0,55
